date,close,open,high,low,volume
2021-10-01,142.65,141.9,142.92,139.1101,94639581.0
2021-10-04,139.14,141.76,142.21,138.27,98322008.0
2021-10-05,141.11,139.49,142.24,139.36,80861062.0
2021-10-06,142.0,139.47,142.15,138.37,83221119.0
2021-10-07,143.29,143.06,144.215,142.72,61732656.0
2021-10-08,142.9,144.03,144.1781,142.56,58773155.0
2021-10-11,142.81,142.27,144.81,141.81,64452219.0
2021-10-12,141.51,143.23,143.25,141.0401,73035859.0
2021-10-13,140.91,141.235,141.4,139.2,78762721.0
2021-10-14,143.76,142.11,143.88,141.51,69907100.0
2021-10-15,144.84,143.77,144.895,143.51,67940334.0
2021-10-18,146.55,143.445,146.84,143.16,85589175.0
2021-10-19,148.76,147.01,149.17,146.55,76378894.0
2021-10-20,149.26,148.7,149.7539,148.12,58418788.0
2021-10-21,149.48,148.81,149.64,147.87,61420990.0
2021-10-22,148.69,149.69,150.18,148.64,58883443.0
2021-10-25,148.64,148.68,149.37,147.6211,50720556.0
2021-10-26,149.32,149.33,150.84,149.0101,60893395.0
2021-10-27,148.85,149.36,149.73,148.49,56094929.0
2021-10-28,152.57,149.82,153.165,149.72,100077888.0
2021-10-29,149.8,147.215,149.94,146.4128,124953168.0
2021-11-01,148.96,148.985,149.7,147.8,74588258.0
2021-11-02,150.02,148.66,151.57,148.65,69121987.0
2021-11-03,151.49,150.39,151.97,149.82,54511534.0
2021-11-04,150.96,151.58,152.43,150.64,60394616.0
2021-11-05,151.28,151.89,152.2,150.06,65463883.0
2021-11-08,150.44,151.41,151.57,150.16,55020868.0
2021-11-09,150.81,150.2,151.428,150.0601,56787930.0
2021-11-10,147.92,150.02,150.13,147.85,65187092.0
2021-11-11,147.87,148.96,149.43,147.681,40999950.0
2021-11-12,149.99,148.43,150.4,147.48,63804008.0
2021-11-15,150.0,150.37,151.88,149.43,59222803.0
2021-11-16,151.0,149.94,151.488,149.34,59256210.0
2021-11-17,153.49,150.995,155.0,150.99,88807000.0
2021-11-18,157.87,153.71,158.67,153.05,137827673.0
2021-11-19,160.55,157.65,161.02,156.5328,117305597.0
2021-11-22,161.02,161.68,165.7,161.0,117467889.0
2021-11-23,161.41,161.12,161.8,159.0601,96041899.0
2021-11-24,161.94,160.75,162.14,159.64,69463623.0
2021-11-26,156.81,159.565,160.45,156.36,76959752.0
2021-11-29,160.24,159.37,161.19,158.7901,88748217.0
2021-11-30,165.3,159.985,165.52,159.92,174048056.0
2021-12-01,164.77,167.48,170.3,164.53,152423003.0
2021-12-02,163.76,158.735,164.2,157.8,136739174.0
2021-12-03,161.84,164.02,164.96,159.72,118023116.0
2021-12-06,165.32,164.29,167.8799,164.28,107496982.0
2021-12-07,171.18,169.08,171.58,168.34,120405352.0
2021-12-08,175.08,172.125,175.96,170.7,116998901.0
2021-12-09,174.56,174.91,176.75,173.92,108923739.0
2021-12-10,179.45,175.205,179.63,174.69,115402731.0
2021-12-13,175.74,181.115,182.13,175.53,153237019.0
2021-12-14,174.33,175.25,177.74,172.21,139380382.0
2021-12-15,179.3,175.11,179.5,172.3108,131063257.0
2021-12-16,172.26,179.28,181.14,170.75,150185843.0
2021-12-17,171.14,169.93,173.47,169.69,195923441.0
2021-12-20,169.75,168.28,170.58,167.46,107499114.0
2021-12-21,172.99,171.555,173.2,169.12,91185905.0
2021-12-22,175.64,173.04,175.86,172.15,92135303.0
2021-12-23,176.28,175.85,176.8499,175.27,68356567.0
2021-12-27,180.33,177.085,180.42,177.07,74919582.0
2021-12-28,179.29,180.16,181.33,178.53,79144339.0
2021-12-29,179.38,179.33,180.63,178.14,62348931.0
2021-12-30,178.2,179.47,180.57,178.09,59773014.0
2021-12-31,177.57,178.085,179.23,177.26,64062261.0
2022-01-03,182.01,177.83,182.88,177.71,104701220.0
2022-01-04,179.7,182.63,182.94,179.12,99310438.0
2022-01-05,174.92,179.61,180.17,174.64,94537602.0
2022-01-06,172.0,172.7,175.3,171.64,96903955.0
2022-01-07,172.17,172.89,174.14,171.03,86709147.0
2022-01-10,172.19,169.08,172.5,168.17,106765552.0
2022-01-11,175.08,172.32,175.18,170.82,76138312.0
2022-01-12,175.53,176.12,177.18,174.82,74805173.0
2022-01-13,172.19,175.78,176.62,171.79,84505760.0
2022-01-14,173.07,171.34,173.78,171.09,80440780.0
2022-01-18,169.8,171.51,172.54,169.405,91168729.0
2022-01-19,166.23,170.0,171.08,165.94,94814990.0
2022-01-20,164.51,166.98,169.68,164.18,91420515.0
2022-01-21,162.41,164.415,166.33,162.3,122848858.0
2022-01-24,161.62,160.02,162.3,154.7,162706686.0
2022-01-25,159.78,158.98,162.76,157.02,115798367.0
2022-01-26,159.69,163.5,164.3894,157.82,108275308.0
2022-01-27,159.22,162.45,163.84,158.28,121954638.0
2022-01-28,170.33,165.71,170.35,162.8,179935660.0
2022-01-31,174.78,170.16,175.0,169.51,115541590.0
2022-02-01,174.61,174.01,174.84,172.31,86213911.0
2022-02-02,175.84,174.745,175.88,173.33,84914256.0
2022-02-03,172.9,174.48,176.2399,172.12,89418074.0
2022-02-04,172.39,171.68,174.1,170.68,82465400.0
2022-02-07,171.66,172.86,173.9458,170.95,77251204.0
2022-02-08,174.83,171.73,175.35,171.43,74829217.0
2022-02-09,176.28,176.05,176.65,174.9,71285038.0
2022-02-10,172.12,174.14,175.48,171.55,90865899.0
2022-02-11,168.64,172.33,173.08,168.04,98670687.0
2022-02-14,168.88,167.37,169.58,166.56,86185530.0
2022-02-15,172.79,170.97,172.95,170.25,64286320.0
2022-02-16,172.55,171.85,173.34,170.05,61177398.0
2022-02-17,168.88,171.03,171.91,168.47,69589344.0
2022-02-18,167.3,169.82,170.5413,166.19,82772674.0
2022-02-22,164.32,164.98,166.69,162.15,91162758.0
2022-02-23,160.07,165.54,166.15,159.75,90009247.0
2022-02-24,162.74,152.58,162.85,152.0,141147540.0
2022-02-25,164.85,163.84,165.12,160.8738,91974222.0
2022-02-28,165.12,163.06,165.42,162.43,95056629.0
2022-03-01,163.2,164.695,166.6,161.97,83474425.0
2022-03-02,166.56,164.39,167.36,162.95,79724750.0
2022-03-03,166.23,168.47,168.91,165.55,76678441.0
2022-03-04,163.17,164.49,165.55,162.1,83819592.0
2022-03-07,159.3,163.36,165.02,159.04,96418845.0
2022-03-08,157.44,158.82,162.88,155.8,131148280.0
2022-03-09,162.95,161.475,163.41,159.41,91454905.0
2022-03-10,158.52,160.2,160.39,155.98,105342033.0
2022-03-11,154.73,158.93,159.28,154.5,96970102.0
2022-03-14,150.62,151.45,154.12,150.1,108732111.0
2022-03-15,155.09,150.9,155.57,150.38,92964302.0
2022-03-16,159.59,157.05,160.0,154.46,102300157.0
2022-03-17,160.62,158.61,161.0,157.63,75615376.0
2022-03-18,163.98,160.51,164.48,159.76,123511692.0
2022-03-21,165.38,163.51,166.35,163.015,95811352.0
2022-03-22,168.82,165.51,169.42,164.91,81532007.0
2022-03-23,170.21,167.99,172.64,167.65,98062674.0
2022-03-24,174.07,171.06,174.14,170.21,90131418.0
2022-03-25,174.72,173.88,175.28,172.75,80546156.0
2022-03-28,175.6,172.17,175.73,172.0,90371916.0
2022-03-29,178.96,176.69,179.01,176.34,100589440.0
2022-03-30,177.77,178.55,179.61,176.7,92633154.0
2022-03-31,174.61,177.84,178.03,174.4,103049285.0
2022-04-01,174.31,174.03,174.88,171.94,78751328.0
2022-04-04,178.44,174.57,178.49,174.44,76545983.0
2022-04-05,175.06,177.5,178.3,174.415,73401786.0
2022-04-06,171.83,172.36,173.63,170.13,89058782.0
2022-04-07,172.14,171.16,173.36,169.85,77594650.0
2022-04-08,170.09,171.78,171.78,169.2,76575508.0
2022-04-11,165.75,168.71,169.03,165.5,72246706.0
2022-04-12,167.66,168.02,169.87,166.64,79265181.0
2022-04-13,170.4,167.39,171.04,166.77,70618925.0
2022-04-14,165.29,170.62,171.27,165.04,75329376.0
2022-04-18,165.07,163.92,166.5984,163.57,69023941.0
2022-04-19,167.4,165.02,167.82,163.91,67723833.0
2022-04-20,167.23,168.76,168.88,166.1,67929814.0
2022-04-21,166.42,168.91,171.53,165.91,87227768.0
2022-04-22,161.79,166.46,167.8699,161.5,84882424.0
2022-04-25,162.88,161.12,163.17,158.46,96046376.0
2022-04-26,156.8,162.25,162.34,156.72,95623240.0
2022-04-27,156.57,155.91,159.79,155.38,88063191.0
2022-04-28,163.64,159.25,164.515,158.93,130216792.0
2022-04-29,157.65,161.84,166.2,157.25,131747571.0
2022-05-02,157.96,156.71,158.23,153.27,123055265.0
2022-05-03,159.48,158.15,160.71,156.32,88966526.0
2022-05-04,166.02,159.67,166.48,159.26,108256503.0
2022-05-05,156.77,163.85,164.08,154.95,130525275.0
2022-05-06,157.28,156.01,159.44,154.18,116124647.0
2022-05-09,152.06,154.925,155.83,151.49,131577921.0
2022-05-10,154.51,155.52,156.74,152.93,115366736.0
2022-05-11,146.5,153.5,155.45,145.81,142689825.0
2022-05-12,142.56,142.77,146.2,138.8,182602041.0
2022-05-13,147.11,144.59,148.105,143.11,113990852.0
2022-05-16,145.54,145.55,147.5199,144.18,86643781.0
2022-05-17,149.24,148.86,149.77,146.68,78336254.0
2022-05-18,140.82,146.85,147.3601,139.9,109742890.0
2022-05-19,137.35,139.88,141.66,136.6,136095640.0
2022-05-20,137.59,139.09,140.7,132.61,137426125.0
2022-05-23,143.11,137.79,143.26,137.65,117726265.0
2022-05-24,140.36,140.805,141.97,137.33,104132746.0
2022-05-25,140.52,138.43,141.785,138.34,92482696.0
2022-05-26,143.78,137.39,144.34,137.14,90601548.0
2022-05-27,149.64,145.39,149.68,145.26,90978503.0
2022-05-31,148.84,149.07,150.66,146.84,103718416.0
2022-06-01,148.71,149.9,151.74,147.68,74286635.0
2022-06-02,151.21,147.83,151.27,146.86,72348055.0
2022-06-03,145.38,146.9,147.97,144.46,88570289.0
2022-06-06,146.14,147.03,148.5689,144.9,71598380.0
2022-06-07,148.71,144.345,149.0,144.1,67808150.0
2022-06-08,147.96,148.58,149.8697,147.46,53950201.0
2022-06-09,142.64,147.08,147.95,142.53,69472976.0
2022-06-10,137.13,140.28,140.76,137.06,91566637.0
2022-06-13,131.88,132.87,135.2,131.44,122207099.0
2022-06-14,132.76,133.13,133.89,131.48,84784326.0
2022-06-15,135.43,134.29,137.34,132.16,91532972.0
2022-06-16,130.06,132.08,132.39,129.04,107961508.0
2022-06-17,131.56,130.065,133.079,129.81,134520290.0
2022-06-21,135.87,133.42,137.06,133.32,81000488.0
2022-06-22,135.35,134.79,137.76,133.91,73409234.0
2022-06-23,138.27,136.82,138.59,135.63,72433768.0
2022-06-24,141.66,139.9,141.91,139.77,89116837.0
2022-06-27,141.66,142.695,143.49,140.965,70207908.0
2022-06-28,137.44,142.13,143.422,137.325,67315328.0
2022-06-29,139.23,137.46,140.67,136.67,66242411.0
2022-06-30,136.72,137.25,138.37,133.7737,98964467.0
2022-07-01,138.93,136.04,139.04,135.66,71051552.0
2022-07-05,141.56,137.77,141.61,136.93,73429641.0
2022-07-06,142.92,141.355,144.12,141.08,74064254.0
2022-07-07,146.35,143.29,146.55,143.28,66253709.0
2022-07-08,147.04,145.265,147.55,145.0,64547798.0
2022-07-11,144.87,145.67,146.64,143.78,63305113.0
2022-07-12,145.86,145.76,148.45,145.05,77588759.0
2022-07-13,145.49,142.99,146.45,142.1201,71185560.0
2022-07-14,148.47,144.08,148.95,143.25,78140744.0
2022-07-15,150.17,149.78,150.86,148.2,76259931.0
2022-07-18,147.07,150.74,151.57,146.7,81420868.0
2022-07-19,151.0,147.92,151.23,146.91,82982367.0
2022-07-20,153.04,151.12,153.72,150.37,64823413.0
2022-07-21,155.35,154.5,155.57,151.94,65086636.0
2022-07-22,154.09,155.39,156.28,153.41,66675408.0
2022-07-25,152.95,154.01,155.04,152.28,53623945.0
2022-07-26,151.6,152.265,153.085,150.8,55138691.0
2022-07-27,156.79,152.58,157.33,152.16,78620688.0
2022-07-28,157.35,156.98,157.64,154.41,81378731.0
2022-07-29,162.51,161.24,163.63,159.5,101786860.0
2022-08-01,161.51,161.01,163.59,160.89,67829379.0
2022-08-02,160.01,160.1,162.41,159.63,59907025.0
2022-08-03,166.13,160.84,166.59,160.75,82507488.0
2022-08-04,165.81,166.005,167.19,164.43,55474144.0
2022-08-05,165.35,163.21,165.85,163.0,56696985.0
2022-08-08,164.87,166.37,167.81,164.2,60362338.0
2022-08-09,164.92,164.02,165.82,163.25,63135503.0
2022-08-10,169.24,167.68,169.34,166.9,70170540.0
2022-08-11,168.49,170.06,170.99,168.19,57149159.0
2022-08-12,172.1,169.82,172.17,169.4,68039382.0
2022-08-15,173.19,171.52,173.39,171.345,54091694.0
2022-08-16,173.03,172.78,173.71,171.6618,56377050.0
2022-08-17,174.55,172.77,176.15,172.57,79542037.0
2022-08-18,174.15,173.75,174.9,173.12,62290075.0
2022-08-19,171.52,173.03,173.74,171.3101,70346295.0
2022-08-22,167.57,169.69,169.86,167.135,69026809.0
2022-08-23,167.23,167.08,168.71,166.65,54147079.0
2022-08-24,167.53,167.32,168.11,166.245,53841524.0
2022-08-25,170.03,168.78,170.14,168.35,51218209.0
2022-08-26,163.62,170.57,171.05,163.56,78960980.0
2022-08-29,161.38,161.145,162.9,159.82,73313953.0
2022-08-30,158.91,162.13,162.56,157.72,77906197.0
2022-08-31,157.22,160.305,160.58,157.14,87991091.0
2022-09-01,157.96,156.64,158.42,154.67,74229896.0
2022-09-02,155.81,159.75,160.362,154.965,76957768.0
2022-09-06,154.53,156.47,157.09,153.69,73714843.0
2022-09-07,155.96,154.825,156.67,153.61,87449574.0
2022-09-08,154.46,154.64,156.36,152.68,84923847.0
2022-09-09,157.37,155.47,157.82,154.75,68081006.0
2022-09-12,163.43,159.59,164.26,159.3,104955962.0
2022-09-13,153.84,159.9,160.54,153.37,122656614.0
2022-09-14,155.31,154.785,157.1,153.6106,87965409.0
2022-09-15,152.37,154.65,155.24,151.38,90481110.0
2022-09-16,150.7,151.21,151.35,148.37,162278841.0
2022-09-19,154.48,149.31,154.56,149.1,81474246.0
2022-09-20,156.9,153.4,158.08,153.08,107689796.0
2022-09-21,153.72,157.34,158.74,153.6,101696790.0
2022-09-22,152.74,152.38,154.47,150.91,86652542.0
2022-09-23,150.43,151.19,151.47,148.56,96029909.0
2022-09-26,150.77,149.66,153.7701,149.64,93339409.0
2022-09-27,151.76,152.74,154.72,149.945,84442741.0
2022-09-28,149.84,147.64,150.6414,144.84,146691387.0
2022-09-29,142.48,146.1,146.72,140.68,128138237.0
2022-09-30,138.2,141.28,143.1,138.0,124925274.0
2022-10-03,142.45,138.21,143.07,137.685,114311663.0
2022-10-04,146.1,145.03,146.22,144.26,87830064.0
2022-10-05,146.4,144.075,147.38,143.01,79470968.0
2022-10-06,145.43,145.81,147.54,145.22,68402169.0
2022-10-07,140.09,142.54,143.1,139.445,85925559.0
2022-10-10,140.42,140.42,141.89,138.5729,74899002.0
2022-10-11,138.98,139.9,141.35,138.22,77033672.0
2022-10-12,138.34,139.13,140.36,138.16,70433744.0
2022-10-13,142.99,134.99,143.59,134.37,113223975.0
2022-10-14,138.38,144.31,144.52,138.19,88597969.0
2022-10-17,142.41,141.065,142.9,140.27,85250939.0
2022-10-18,143.75,145.49,146.7,140.61,99136610.0
2022-10-19,143.86,141.69,144.9492,141.5,61758340.0
2022-10-20,143.39,143.02,145.89,142.65,64521989.0
2022-10-21,147.27,142.87,147.8479,142.649,86548609.0
2022-10-24,149.45,147.185,150.23,146.0,75981918.0
2022-10-25,152.34,150.09,152.49,149.36,74732290.0
2022-10-26,149.35,150.96,151.99,148.04,88436172.0
2022-10-27,144.8,148.07,149.046,144.13,109180150.0
2022-10-28,155.74,148.2,157.5,147.82,164762371.0
2022-10-31,153.34,153.155,154.24,151.92,97943171.0
2022-11-01,150.65,155.08,155.45,149.13,80379345.0
2022-11-02,145.03,148.945,152.17,145.0,93604623.0
2022-11-03,138.88,142.06,142.8,138.75,97918516.0
2022-11-04,138.38,142.09,142.67,134.38,140814796.0
2022-11-07,138.92,137.11,139.145,135.671,83374628.0
2022-11-08,139.5,140.41,141.43,137.49,89908477.0
2022-11-09,134.87,138.5,138.55,134.5933,74917794.0
2022-11-10,146.87,141.24,146.87,139.5,118854028.0
2022-11-11,149.7,145.82,150.01,144.37,93979665.0
2022-11-14,148.28,148.97,150.28,147.43,73374114.0
2022-11-15,150.04,152.215,153.59,148.5613,89868332.0
2022-11-16,148.79,149.13,149.87,147.29,64218266.0
2022-11-17,150.72,146.43,151.48,146.15,80389400.0
2022-11-18,151.29,152.305,152.7,149.97,74829573.0
2022-11-21,148.01,150.16,150.37,147.715,58724070.0
2022-11-22,150.18,148.13,150.42,146.925,51804132.0
2022-11-23,151.07,149.45,151.83,149.34,58301395.0
2022-11-25,148.11,148.305,148.88,147.12,35195860.0
2022-11-28,144.22,145.14,146.64,143.38,69346522.0
2022-11-29,141.17,144.29,144.81,140.355,83763803.0
2022-11-30,148.03,141.395,148.72,140.55,111380880.0
2022-12-01,148.31,148.21,149.13,146.61,71250416.0
2022-12-02,147.81,145.96,148.0,145.65,65447446.0
2022-12-05,146.63,147.77,150.9199,145.77,68826442.0
2022-12-06,142.91,147.075,147.3,141.92,64727186.0
2022-12-07,140.94,142.19,143.37,140.0,69721094.0
2022-12-08,142.65,142.36,143.52,141.1,62128338.0
2022-12-09,142.16,142.34,145.57,140.9,76097011.0
2022-12-12,144.49,142.7,144.5,141.06,70462654.0
2022-12-13,145.47,149.5,149.9692,144.24,93886161.0
2022-12-14,143.21,145.35,146.655,141.16,82291182.0
2022-12-15,136.5,141.11,141.8,136.025,98931907.0
2022-12-16,134.51,136.685,137.65,133.73,160156900.0
2022-12-19,132.37,135.11,135.2,131.32,79592614.0
2022-12-20,132.3,131.39,133.25,129.89,77432819.0
2022-12-21,135.45,132.98,136.81,132.75,85927993.0
2022-12-22,132.23,134.352,134.56,130.3,77852108.0
2022-12-23,131.86,130.92,132.415,129.64,63814893.0
2022-12-27,130.03,131.38,131.41,128.72,69007830.0
2022-12-28,126.04,129.67,131.0275,125.87,85438391.0
2022-12-29,129.61,127.99,130.4814,127.73,75703710.0
2022-12-30,129.93,128.41,129.95,127.43,77034209.0
2023-01-03,125.07,130.28,130.9,124.17,112117471.0
2023-01-04,126.36,126.89,128.6557,125.08,89113633.0
2023-01-05,125.02,127.13,127.77,124.76,80962708.0
2023-01-06,129.62,126.01,130.29,124.89,87754715.0
2023-01-09,130.15,130.465,133.41,129.89,70790813.0
2023-01-10,130.73,130.26,131.2636,128.12,63896155.0
2023-01-11,133.49,131.25,133.51,130.46,69458949.0
2023-01-12,133.41,133.88,134.26,131.44,71379648.0
2023-01-13,134.76,132.03,134.92,131.66,57809719.0
2023-01-17,135.94,134.83,137.29,134.13,63646627.0
2023-01-18,135.21,136.815,138.61,135.03,69672800.0
2023-01-19,135.27,134.08,136.25,133.77,58280413.0
2023-01-20,137.87,135.28,138.02,134.22,80223626.0
2023-01-23,141.11,138.12,143.315,137.9,81760313.0
2023-01-24,142.53,140.305,143.16,140.3,66435142.0
2023-01-25,141.86,140.89,142.43,138.81,65799349.0
2023-01-26,143.96,143.17,144.25,141.9,54105068.0
2023-01-27,145.93,143.155,147.23,143.08,70555843.0
2023-01-30,143.0,144.955,145.55,142.85,64015274.0
2023-01-31,144.29,142.7,144.34,142.28,65874459.0
2023-02-01,145.43,143.97,146.61,141.32,77663633.0
2023-02-02,150.82,148.9,151.18,148.17,118338980.0
2023-02-03,154.5,148.03,157.38,147.83,154357337.0
2023-02-06,151.73,152.575,153.1,150.78,69858306.0
2023-02-07,154.65,150.64,155.23,150.64,83322551.0
2023-02-08,151.92,153.88,154.58,151.168,64120079.0
2023-02-09,150.87,153.775,154.33,150.42,56007143.0
2023-02-10,151.01,149.46,151.3401,149.22,57450708.0
2023-02-13,153.85,150.952,154.26,150.92,62199013.0
2023-02-14,153.2,152.12,153.77,150.86,61707573.0
2023-02-15,155.33,153.11,155.5,152.88,65669252.0
2023-02-16,153.71,153.51,156.33,153.3475,68167942.0
2023-02-17,152.55,152.35,153.0,150.85,59144118.0
2023-02-21,148.48,150.2,151.3,148.405,58867230.0
2023-02-22,148.91,148.87,149.95,147.16,51011305.0
2023-02-23,149.4,150.09,150.34,147.24,48394249.0
2023-02-24,146.71,147.11,147.19,145.7202,55469606.0
2023-02-27,147.92,147.71,149.17,147.45,44998470.0
2023-02-28,147.41,147.05,149.08,146.83,50546998.0
2023-03-01,145.31,146.83,147.2285,145.01,55478991.0
2023-03-02,145.91,144.38,146.71,143.9,52279761.0
2023-03-03,151.03,148.045,151.11,147.33,70732297.0
2023-03-06,153.83,153.785,156.3,153.46,87558028.0
2023-03-07,151.6,153.7,154.0299,151.13,56182028.0
2023-03-08,152.87,152.81,153.47,151.83,47204791.0
2023-03-09,150.59,153.559,154.535,150.225,53833582.0
2023-03-10,148.5,150.21,150.94,147.6096,68572400.0
2023-03-13,150.47,147.805,153.14,147.7,84457122.0
2023-03-14,152.59,151.28,153.4,150.1,73695893.0
2023-03-15,152.99,151.19,153.245,149.92,77167866.0
2023-03-16,155.85,152.16,156.46,151.64,76254419.0
2023-03-17,155.0,156.08,156.74,154.28,98944633.0
2023-03-20,157.4,155.07,157.82,154.15,73641415.0
2023-03-21,159.28,157.32,159.4,156.54,73938285.0
2023-03-22,157.83,159.3,162.14,157.81,75701811.0
2023-03-23,158.93,158.83,161.5501,157.68,67622060.0
2023-03-24,160.25,158.86,160.34,157.85,59256343.0
2023-03-27,158.28,159.94,160.77,157.87,52390266.0
2023-03-28,157.65,157.97,158.49,155.98,45992152.0
2023-03-29,160.77,159.37,161.05,159.35,51305691.0
2023-03-30,162.36,161.53,162.47,161.271,49501689.0
2023-03-31,164.9,162.44,165.0,161.91,68749792.0
2023-04-03,166.17,164.27,166.29,164.22,56976187.0
2023-04-04,165.63,166.595,166.84,165.11,46278295.0
2023-04-05,163.76,164.74,165.05,161.8,51511744.0
2023-04-06,164.66,162.43,164.9584,162.0,45390123.0
2023-04-10,162.03,161.42,162.03,160.08,47716882.0
2023-04-11,160.8,162.35,162.36,160.51,47644217.0
2023-04-12,160.1,161.22,162.06,159.78,50133062.0
2023-04-13,165.56,161.63,165.8,161.42,68445649.0
2023-04-14,165.21,164.59,166.32,163.82,49386480.0
2023-04-17,165.23,165.09,165.39,164.03,41516217.0
2023-04-18,166.47,166.1,167.41,165.65,49923008.0
2023-04-19,167.63,165.8,168.16,165.54,47720166.0
2023-04-20,166.65,166.09,167.87,165.56,52456377.0
2023-04-21,165.02,165.05,166.4521,164.49,58337341.0
2023-04-24,165.33,165.0,165.6,163.89,41949581.0
2023-04-25,163.77,165.19,166.305,163.73,48714063.0
2023-04-26,163.76,163.055,165.28,162.8,45498796.0
2023-04-27,168.41,165.19,168.56,165.19,64902329.0
2023-04-28,169.68,168.49,169.85,167.8801,55275851.0
2023-05-01,169.59,169.28,170.45,168.64,52472936.0
2023-05-02,168.54,170.09,170.35,167.54,48425696.0
2023-05-03,167.45,169.5,170.92,167.16,65136018.0
2023-05-04,165.79,164.89,167.04,164.31,81235427.0
2023-05-05,173.57,170.975,174.3,170.76,113453171.0
2023-05-08,173.5,172.48,173.85,172.11,55962793.0
2023-05-09,171.77,173.05,173.54,171.6,45326874.0
2023-05-10,173.555,173.02,174.03,171.9,53724501.0
2023-05-11,173.75,173.85,174.59,172.17,49514676.0
2023-05-12,172.57,173.62,174.06,171.0,45533138.0
2023-05-15,172.07,173.16,173.21,171.47,37266659.0
2023-05-16,172.07,171.99,173.1383,171.7991,42110293.0
2023-05-17,172.69,171.71,172.925,170.4201,57951604.0
2023-05-18,175.05,173.0,175.24,172.58,65496657.0
2023-05-19,175.16,176.39,176.39,174.94,55809475.0
2023-05-22,174.2,173.98,174.71,173.45,43570932.0
2023-05-23,171.56,173.13,173.3794,171.275,50747263.0
2023-05-24,171.84,171.09,172.4183,170.52,45143488.0
2023-05-25,172.99,172.41,173.895,171.69,56058258.0
2023-05-26,175.43,173.32,175.77,173.11,54834975.0
2023-05-30,177.3,176.96,178.99,176.57,55964401.0
2023-05-31,177.25,177.325,179.35,176.76,99625288.0
2023-06-01,180.09,177.7,180.12,176.9306,68901809.0
2023-06-02,180.95,181.03,181.78,179.26,61996913.0
2023-06-05,179.58,182.63,184.951,178.035,121946497.0
2023-06-06,179.21,179.965,180.12,177.43,64848374.0
2023-06-07,177.82,178.44,181.21,177.32,61944615.0
2023-06-08,180.57,177.895,180.84,177.46,50214881.0
2023-06-09,180.96,181.5,182.23,180.63,48899973.0
2023-06-12,183.79,181.27,183.89,180.97,54754995.0
2023-06-13,183.31,182.8,184.15,182.44,54929129.0
2023-06-14,183.95,183.37,184.39,182.02,57462882.0
2023-06-15,186.01,183.96,186.52,183.78,65433166.0
2023-06-16,184.92,186.73,186.99,184.27,101256225.0
2023-06-20,185.01,184.41,186.1,184.41,49799092.0
2023-06-21,183.96,184.9,185.41,182.5901,49515697.0
2023-06-22,187.0,183.74,187.045,183.67,51245327.0
2023-06-23,186.68,185.55,187.56,185.01,53116996.0
2023-06-26,185.27,186.83,188.05,185.23,48088661.0
2023-06-27,188.06,185.89,188.39,185.67,50730846.0
2023-06-28,189.25,187.93,189.9,187.6,51216801.0
2023-06-29,189.59,189.08,190.07,188.94,46347308.0
2023-06-30,193.97,191.63,194.48,191.26,85213216.0
2023-07-03,192.46,193.78,193.88,191.76,31458198.0
2023-07-05,191.33,191.565,192.98,190.62,46920261.0
2023-07-06,191.81,189.84,192.02,189.2,45156009.0
2023-07-07,190.68,191.41,192.67,190.24,46814998.0
2023-07-10,188.61,189.26,189.99,187.035,59922163.0
2023-07-11,188.08,189.16,189.3,186.6,46638119.0
2023-07-12,189.77,189.68,191.7,188.47,60750248.0
2023-07-13,190.54,190.5,191.19,189.78,41342338.0
2023-07-14,190.69,190.23,191.1799,189.63,41616242.0
2023-07-17,193.99,191.9,194.32,191.81,50520159.0
2023-07-18,193.73,193.35,194.33,192.415,48353774.0
2023-07-19,195.1,193.1,198.23,192.65,80507323.0
2023-07-20,193.13,195.09,196.47,192.495,59581196.0
2023-07-21,191.94,194.1,194.97,191.23,71951683.0
2023-07-24,192.75,193.41,194.91,192.25,45505097.0
2023-07-25,193.62,193.33,194.44,192.915,37283201.0
2023-07-26,194.5,193.67,195.64,193.32,47471868.0
2023-07-27,193.22,196.02,197.2,192.55,47460180.0
2023-07-28,195.83,194.67,196.626,194.14,48291443.0
2023-07-31,196.45,196.06,196.49,195.26,38824113.0
2023-08-01,195.605,196.235,196.73,195.28,35281426.0
2023-08-02,192.58,195.04,195.18,191.8507,50389327.0
2023-08-03,191.17,191.57,192.37,190.69,62243282.0
2023-08-04,181.99,185.52,187.38,181.92,115956841.0
2023-08-07,178.85,182.13,183.13,177.35,97576069.0
2023-08-08,179.8,179.69,180.27,177.58,67823003.0
2023-08-09,178.19,180.87,180.93,177.01,60378492.0
2023-08-10,177.97,179.48,180.75,177.6,54686851.0
2023-08-11,177.79,177.32,178.62,176.55,52036672.0
2023-08-14,179.46,177.97,179.69,177.305,43675627.0
2023-08-15,177.45,178.88,179.48,177.05,43622593.0
2023-08-16,176.57,177.13,178.54,176.5,46964857.0
2023-08-17,174.0,177.14,177.5054,173.48,66062882.0
2023-08-18,174.49,172.3,175.1,171.96,61172150.0
2023-08-21,175.84,175.07,176.13,173.735,46311879.0
2023-08-22,177.23,177.06,177.68,176.25,42084245.0
2023-08-23,181.12,178.52,181.55,178.325,52722752.0
2023-08-24,176.38,180.674,181.104,176.01,54945798.0
2023-08-25,178.61,177.38,179.15,175.82,51449594.0
2023-08-28,180.19,180.09,180.59,178.545,43820697.0
2023-08-29,184.12,179.695,184.9,179.5,53003948.0
